SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerId,SalesPersonId,TerritoryID,BillToAddressID,ShipToAddressID,CreditCardId,CreditCardApprovalCode,CurrencyRateID,Subtotal,TaxAmt,Freight,Comment,rowguid,ModifiedDate
47034,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47034,PO4843149248,10-4020-000257,29560,281,4,1030,1030,5,18139Vi50330,NULL,67745.1764,6619.9664,2068.7395,NULL,F75BE5B1-3F75-4E4A-810F-0496186AA4E0,07/07/2012
47035,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47035,PO4698148803,10-4020-000528,30012,276,4,1077,1077,5,78143Vi60210,NULL,2647.032,254.9099,79.6593,NULL,996462C6-2CAD-4F17-A750-818FA6AD6B61,07/07/2012
47036,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47036,PO5046113427,10-4020-000596,29753,283,1,897,897,5,98145Vi79176,NULL,2508.4976,240.603,75.1884,NULL,42B53F25-03DA-4292-B243-C7FFBEB656BD,07/07/2012
47037,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47037,PO4901170321,10-4020-000084,29705,278,6,459,459,5,48151Vi33489,4728,52063.3585,4994.8473,1560.8898,NULL,7F0275E4-14A7-4C51-BD7B-DD31C2847422,07/07/2012
47038,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47038,PO5278183762,10-4020-000224,29993,279,5,932,932,5,68181Vi85046,NULL,183.9382,18.1486,5.6714,NULL,C5CBF99D-2B0A-4D22-9638-C67D79264279,07/07/2012
47039,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47039,PO5684166879,10-4020-000385,29901,276,4,1053,1053,5,18225Vi51318,NULL,32885.3728,3166.7461,989.6082,NULL,651EE1B2-4FAA-4F99-9511-0E9EB7B4CAE6,07/07/2012
47040,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47040,PO5568168365,10-4020-000422,29880,279,5,954,954,5,78238Vi44710,NULL,22381.4965,2143.5585,669.862,NULL,B5ED6B16-6768-4879-B472-8E96EE88E6C9,07/07/2012
47041,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47041,PO5771188676,10-4020-000079,29924,276,3,1002,1002,5,128259Vi13077,NULL,84380.7379,8222.4775,2569.5242,NULL,3317A629-E739-4254-8F2C-50D51B57407C,07/07/2012
47042,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47042,PO5858114009,10-4020-000566,29507,279,5,972,972,5,48282Vi68229,NULL,47413.7171,4542.3746,1419.4921,NULL,2017AC6B-0767-44A7-BAB2-E50CFE99465F,07/07/2012
47043,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47043,PO5742112586,10-4020-000541,29588,280,1,890,890,5,88286Vi81884,NULL,209.256,20.6466,6.4521,NULL,E2387840-F219-4E22-B350-C9455FFCB056,07/07/2012
47044,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47044,PO5800198817,10-4020-000063,29968,279,5,915,915,5,78297Vi69516,NULL,180.108,16.6765,5.2114,NULL,9B4669BF-CFA7-44A2-9FBE-1A990E8055AE,07/07/2012
47045,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47045,PO6438144434,10-4020-000309,29523,277,4,593,593,5,48317Vi79183,NULL,72019.6975,6929.8067,2165.5646,NULL,9A374D00-B8FF-4172-8026-9983E0A4A3CE,07/07/2012
47046,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47046,PO6293157253,10-4020-000612,29846,279,5,979,979,5,128333Vi52839,NULL,3981.8541,389.3858,121.6831,NULL,5535A508-0E92-4378-A44C-260F2F679FA6,07/07/2012
47047,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47047,PO6496118179,10-4020-000226,29876,289,6,481,481,5,48346Vi81529,4728,10085.4859,968.9997,302.8124,NULL,3989AFB9-1F5D-4589-83C3-182A19481E28,07/07/2012
47048,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47048,PO6351144877,10-4020-000255,30095,277,4,587,587,5,108365Vi67850,NULL,469.794,45.1002,14.0938,NULL,A454265E-70B7-4548-A932-7BD777A1C263,07/07/2012
47049,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47049,PO6525111066,10-4020-000345,29792,277,4,597,597,5,88368Vi88071,NULL,46321.888,4480.1964,1400.0614,NULL,1685B0C7-B78D-45B4-B26A-0BCFDA6F58DE,07/07/2012
47050,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47050,PO6670168837,10-4020-000432,29731,275,2,802,802,5,108412Vi848,NULL,6803.6883,662.5278,207.0399,NULL,38AFAAB4-4211-4B37-94C3-02D30A4B0E8F,07/07/2012
47051,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47051,PO7221131654,10-4020-000326,29787,283,1,869,869,5,98437Vi61077,NULL,20.52,2.0246,0.6327,NULL,80A58542-7E6A-42AE-88A6-0329FA78203D,07/07/2012
47052,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47052,PO7424197138,10-4020-000642,29836,275,2,824,824,5,28451Vi91460,NULL,59518.7599,5716.9554,1786.5486,NULL,8B3F1896-A393-4A9F-B923-EBC471DD5AD6,07/07/2012
47053,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47053,PO7598127510,10-4020-000045,29963,279,5,913,913,5,68456Vi41999,NULL,26628.0859,2599.0132,812.1916,NULL,380DBDFE-FBBD-426E-9F52-2E22D2266584,07/07/2012
47054,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47054,PO7627150376,10-4020-000433,29617,280,1,880,880,5,108461Vi53004,NULL,42396.4051,4132.3469,1291.3584,NULL,BF661B51-56C2-49B4-B2C7-4148E016D9BB,07/07/2012
47055,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47055,PO7453164163,10-4020-000108,29947,275,2,766,766,5,58467Vi38263,NULL,46021.1798,4699.8245,1468.6951,NULL,C3DF6569-172A-43FB-898C-54DF135488D5,07/07/2012
47056,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47056,PO7656118289,10-4020-000403,29853,276,4,1056,1056,5,108494Vi62954,NULL,54130.4516,5202.7398,1625.8562,NULL,E548E07E-1C01-4DEA-AD9A-B803F8EEB637,07/07/2012
47057,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47057,PO7917141916,10-4020-000401,29521,281,1,1054,1054,5,78528Vi8518,NULL,16239.5602,1553.1836,485.3699,NULL,C5AA9178-8BA2-4542-B956-068D52C3EBCA,07/07/2012
47058,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47058,PO7714171239,10-4020-000495,29756,279,5,963,963,5,28537Vi14371,NULL,2180.4192,213.8819,66.8381,NULL,0BC56ADC-260A-4B79-B2DE-33BA7F9F883B,07/07/2012
47059,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47059,PO7772113681,10-4020-000214,29990,282,10,646,646,5,108560Vi13958,4731,324.4527,32.0127,10.004,NULL,262465A8-53D0-4F41-BBE0-3EA50EF68EAD,07/07/2012
47060,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47060,PO8439173348,10-4020-000574,29857,282,10,666,666,5,128592Vi97070,4731,1628.6046,159.4362,49.8238,NULL,367B1AF3-68E6-4079-89D9-5C4FF08480F1,07/07/2012
47061,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47061,PO8584111730,10-4020-000592,30030,282,10,667,667,5,78603Vi89632,4731,14560.3533,1437.0523,449.0789,NULL,C2EC4911-7E51-419A-AA50-22A0A365A270,07/07/2012
47062,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47062,PO8758196980,10-4020-000683,29985,287,10,673,673,5,68605Vi16561,4731,20496.8188,1970.8307,615.8846,NULL,FC5D2E12-CD7F-4ADF-90E0-7085C35B631D,07/07/2012
47063,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47063,PO8874125071,10-4020-000348,29511,276,3,1046,1046,5,18622Vi32553,NULL,2458.9178,236.0561,73.7675,NULL,55BFE57C-27E5-4401-A90B-CBF30CBDD39E,07/07/2012
47064,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47064,PO9280139556,10-4020-000694,29819,277,3,633,633,5,28661Vi35868,NULL,794.2467,77.1129,24.0978,NULL,5B288F04-2081-4211-89B0-1E64F610A892,07/07/2012
47065,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47065,PO8845147622,10-4020-000546,29913,276,3,1080,1080,5,28668Vi30092,NULL,55971.1308,5395.0513,1685.9535,NULL,4F7502B0-69D8-4EAF-B50E-784F5BDBB72E,07/07/2012
47066,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47066,PO8816154123,10-4020-000218,29885,283,1,857,857,5,108690Vi12864,NULL,57363.2615,5546.9369,1733.4178,NULL,5D601D3F-89A6-4303-AE1C-3A326278D1E0,07/07/2012
47067,8,30/06/2012,12/07/2012,07/07/2012,5,0,SO47067,PO9512118933,10-4020-000135,29667,279,5,923,923,5,118722Vi74498,NULL,17944.6404,1763.621,551.1315,NULL,0B787E89-BF7C-4B24-BA53-6C0835DCCF4B,07/07/2012
47068,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47068,NULL,10-4030-013246,13246,NULL,4,19110,19110,1,830331Vi19395,NULL,2443.35,195.468,61.0838,NULL,A4197E5E-113E-4BC7-8A51-20134AF8C208,07/07/2012
47069,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47069,NULL,10-4030-014017,14017,NULL,4,20085,20085,1,731949Vi25103,NULL,1000.4375,80.035,25.0109,NULL,9FE87096-066B-4180-9A21-7C508469E278,07/07/2012
47070,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47070,NULL,10-4030-014025,14025,NULL,1,15200,15200,1,431953Vi77187,NULL,1000.4375,80.035,25.0109,NULL,D90AAE6D-1207-4846-84B4-05F3B2CC3C28,07/07/2012
47071,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47071,NULL,10-4030-015667,15667,NULL,8,23802,23802,1,332558Vi67598,NULL,2443.35,195.468,61.0838,NULL,89309699-9854-416C-B193-4F849B24FE8A,07/07/2012
47072,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47072,NULL,10-4030-020062,20062,NULL,8,25954,25954,1,632624Vi43596,NULL,782.99,62.6392,19.5748,NULL,70760724-11EF-43DD-A454-DC001B32414C,07/07/2012
47073,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47073,NULL,10-4030-025287,25287,NULL,6,17118,17118,1,733071Vi78134,4728,2443.35,195.468,61.0838,NULL,E63CB9B5-873B-4609-9B56-D9E08E14E346,07/07/2012
47074,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47074,NULL,10-4030-026293,26293,NULL,1,28259,28259,1,833403Vi67091,NULL,2049.0982,163.9279,51.2275,NULL,C7B18A31-613D-441D-A35E-F4DF0ABCD862,07/07/2012
47075,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47075,NULL,10-4030-012685,12685,NULL,9,22037,22037,1,335081Vi82931,4726,2049.0982,163.9279,51.2275,NULL,FF78BE35-DC46-45F2-AE4F-20D03C8AA8BF,07/07/2012
47076,8,30/06/2012,12/07/2012,07/07/2012,5,1,SO47076,NULL,10-4030-012588,12588,NULL,9,25514,25514,1,535181Vi91341,4726,2049.0982,163.9279,51.2275,NULL,E90C2929-9FDA-4C30-A531-8E911EDCA183,07/07/2012
47077,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47077,NULL,10-4030-016329,16329,NULL,10,11469,11469,1,632549Vi11620,4742,2443.35,195.468,61.0838,NULL,648CBF74-7074-4D65-89E1-FB90FE4E3D44,08/07/2012
47078,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47078,NULL,10-4030-013248,13248,NULL,1,20306,20306,1,233052Vi68908,NULL,2181.5625,174.525,54.5391,NULL,DBB29326-39ED-487E-B992-BF661B8C773D,08/07/2012
47079,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47079,NULL,10-4030-013359,13359,NULL,4,22934,22934,1,433089Vi36141,NULL,2181.5625,174.525,54.5391,NULL,05965462-A74F-40C3-9063-88A8CBA78A7A,08/07/2012
47080,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47080,NULL,10-4030-026302,26302,NULL,4,26701,26701,1,733412Vi29412,NULL,2049.0982,163.9279,51.2275,NULL,3FD26612-A54A-40B8-BC75-0F1C0BCD4FFF,08/07/2012
47081,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47081,NULL,10-4030-015203,15203,NULL,4,27232,27232,1,1133665Vi83845,NULL,782.99,62.6392,19.5748,NULL,733BEF64-6F0E-46EF-8C6F-F79353EA6ACE,08/07/2012
47082,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47082,NULL,10-4030-015254,15254,NULL,5,16560,16560,1,1033667Vi68265,NULL,782.99,62.6392,19.5748,NULL,71B2DB7B-F2D5-4B00-AA3E-CC3A9F710712,08/07/2012
47083,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47083,NULL,10-4030-015288,15288,NULL,4,15487,15487,1,733674Vi86753,NULL,782.99,62.6392,19.5748,NULL,B1F51EE8-A20F-4CF5-BC40-A6139F6CA0C1,08/07/2012
47084,8,01/07/2012,13/07/2012,08/07/2012,5,1,SO47084,NULL,10-4030-021561,21561,NULL,9,23981,23981,1,934905Vi94443,4737,2443.35,195.468,61.0838,NULL,1D188DB5-BE40-48FE-9B90-4FCD68274041,08/07/2012
47085,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47085,NULL,10-4030-016311,16311,NULL,10,26064,26064,1,1131711Vi28332,4753,2181.5625,174.525,54.5391,NULL,EB5E89B6-8C0E-41FF-B1A5-90490DF76580,09/07/2012
47086,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47086,NULL,10-4030-013378,13378,NULL,4,11792,11792,1,132147Vi57120,NULL,2181.5625,174.525,54.5391,NULL,368984AA-8C9B-4584-AE41-1DF2A8F5931F,09/07/2012
47087,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47087,NULL,10-4030-013383,13383,NULL,1,19609,19609,1,1232151Vi26438,NULL,2181.5625,174.525,54.5391,NULL,6E5BE3EB-B81C-4002-87CE-8AF8F42B1B6B,09/07/2012
47088,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47088,NULL,10-4030-013274,13274,NULL,1,27893,27893,1,433057Vi34954,NULL,2443.35,195.468,61.0838,NULL,6DB8FF3A-B03B-4885-9129-0310C98605B2,09/07/2012
47089,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47089,NULL,10-4030-015284,15284,NULL,4,19334,19334,1,1033672Vi60583,NULL,782.99,62.6392,19.5748,NULL,6879BAFD-0A49-4ECB-A145-20B6423FB655,09/07/2012
47090,8,02/07/2012,14/07/2012,09/07/2012,5,1,SO47090,NULL,10-4030-021394,21394,NULL,9,18863,18863,1,1134060Vi92065,4748,2181.5625,174.525,54.5391,NULL,0FEBDDDA-43D3-4F44-A527-D484B01345A1,09/07/2012
47091,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47091,NULL,10-4030-028532,28532,NULL,7,26254,26254,1,830756Vi54728,NULL,2071.4196,165.7136,51.7855,NULL,F2F07C75-039C-4731-85A2-BC7A025108B5,10/07/2012
47092,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47092,NULL,10-4030-028802,28802,NULL,6,18972,18972,1,732146Vi41300,NULL,2443.35,195.468,61.0838,NULL,922DA876-D910-4BF6-BEC7-DB31F8A509AB,10/07/2012
47093,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47093,NULL,10-4030-013380,13380,NULL,4,19201,19201,1,632148Vi57162,NULL,2443.35,195.468,61.0838,NULL,5C2A1E45-FF30-4222-9EDB-57A9EA7FC02A,10/07/2012
47094,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47094,NULL,10-4030-015664,15664,NULL,8,24173,24173,1,832553Vi90086,NULL,2181.5625,174.525,54.5391,NULL,CE38CD1D-369D-43C7-81BF-D42107482A58,10/07/2012
47095,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47095,NULL,10-4030-025095,25095,NULL,6,14308,14308,1,833166Vi69304,4761,2443.35,195.468,61.0838,NULL,E2018E26-CA5F-46A8-B6B1-C27454D3C6A9,10/07/2012
47096,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47096,NULL,10-4030-026283,26283,NULL,4,22604,22604,1,233398Vi8188,NULL,2071.4196,165.7136,51.7855,NULL,A3A2F2DB-AA7F-400C-853A-70E878654DAE,10/07/2012
47097,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47097,NULL,10-4030-021257,21257,NULL,9,12139,12139,1,534049Vi65609,4759,2443.35,195.468,61.0838,NULL,D02AFDDF-73AE-45C4-905B-E409FC786BEF,10/07/2012
47098,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47098,NULL,10-4030-012667,12667,NULL,9,12284,12284,1,1235067Vi53425,4759,2049.0982,163.9279,51.2275,NULL,67E442EC-A21B-4715-87D1-E4A83927446E,10/07/2012
47099,8,03/07/2012,15/07/2012,10/07/2012,5,1,SO47099,NULL,10-4030-026134,26134,NULL,9,17654,17654,1,735995Vi39730,4759,782.99,62.6392,19.5748,NULL,F17DE902-DF71-49A8-BC7E-825B5F4D55F3,10/07/2012
47100,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47100,NULL,10-4030-011612,11612,NULL,10,29612,29612,1,NULL,4775,2049.0982,163.9279,51.2275,NULL,2C6C73D0-16B4-4442-B09E-450186324650,11/07/2012
47101,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47101,NULL,10-4030-016260,16260,NULL,10,24144,24144,1,1030898Vi22134,4775,2181.5625,174.525,54.5391,NULL,F4AE3FFE-8607-45C7-A3C3-AF74D5EC3FCD,11/07/2012
47102,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47102,NULL,10-4030-013424,13424,NULL,1,20467,20467,1,532053Vi10349,NULL,2443.35,195.468,61.0838,NULL,58362B4F-5851-4494-AAAE-FA9D9C4028C9,11/07/2012
47103,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47103,NULL,10-4030-013369,13369,NULL,1,17130,17130,1,232143Vi1620,NULL,2443.35,195.468,61.0838,NULL,7D5A9E77-9194-42F3-9FCF-760DDDD6F3B2,11/07/2012
47104,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47104,NULL,10-4030-013279,13279,NULL,4,28816,28816,1,733060Vi45538,NULL,2181.5625,174.525,54.5391,NULL,BB7EF4EE-01AB-42D0-A314-4FB1588B6E33,11/07/2012
47105,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47105,NULL,10-4030-013319,13319,NULL,1,23943,23943,1,733074Vi45283,NULL,2181.5625,174.525,54.5391,NULL,F8BDCB99-5A9D-40A6-AE40-CE416D1E0261,11/07/2012
47106,8,04/07/2012,16/07/2012,11/07/2012,5,1,SO47106,NULL,10-4030-025361,25361,NULL,6,12442,12442,1,1233078Vi13940,4772,2443.35,195.468,61.0838,NULL,6302BDD5-5AD9-431C-A462-9EC2D06DA567,11/07/2012
47107,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47107,NULL,10-4030-011616,11616,NULL,10,25399,25399,1,430758Vi80158,4786,2071.4196,165.7136,51.7855,NULL,257C319A-1EC8-43D4-B548-E8B3D532E408,12/07/2012
47108,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47108,NULL,10-4030-013839,13839,NULL,7,25004,25004,1,931714Vi85590,NULL,2443.35,195.468,61.0838,NULL,005DE5CC-ABE7-4390-9779-18C234427878,12/07/2012
47109,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47109,NULL,10-4030-028819,28819,NULL,6,28734,28734,1,332037Vi44690,NULL,2181.5625,174.525,54.5391,NULL,2F1A7A4A-D1DE-49C0-993C-7F99E6197884,12/07/2012
47110,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47110,NULL,10-4030-028850,28850,NULL,6,28229,28229,1,432049Vi6680,NULL,2443.35,195.468,61.0838,NULL,E11CA5B9-0D53-4A6C-B188-412D9F7B5473,12/07/2012
47111,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47111,NULL,10-4030-025100,25100,NULL,6,11523,11523,1,733168Vi37379,4783,2443.35,195.468,61.0838,NULL,61B46D8F-7AC2-42FA-A962-F18ED1F9D9D0,12/07/2012
47112,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47112,NULL,10-4030-020318,20318,NULL,6,18648,18648,1,433404Vi68677,4783,2071.4196,165.7136,51.7855,NULL,F5753129-EFF5-4633-A96B-4F980CC71DA3,12/07/2012
47113,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47113,NULL,10-4030-015255,15255,NULL,4,24865,24865,1,333668Vi28927,NULL,782.99,62.6392,19.5748,NULL,AC110A8B-FA5B-410C-8659-462531FC8022,12/07/2012
47114,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47114,NULL,10-4030-021387,21387,NULL,9,28215,28215,1,234057Vi45444,4781,2181.5625,174.525,54.5391,NULL,F4F1EBBA-C73C-40CA-A075-D7250451F6A7,12/07/2012
47115,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47115,NULL,10-4030-021393,21393,NULL,9,24481,24481,1,134059Vi92806,4781,2443.35,195.468,61.0838,NULL,213A9D61-B82E-4AAB-A779-0AADF45B2C0E,12/07/2012
47116,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47116,NULL,10-4030-024611,24611,NULL,9,20799,20799,1,434805Vi94824,4781,1000.4375,80.035,25.0109,NULL,80C5E558-D3B5-4485-A7F8-3BF5CD5D78FB,12/07/2012
47117,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47117,NULL,10-4030-012586,12586,NULL,9,24973,24973,1,635180Vi41329,4781,2071.4196,165.7136,51.7855,NULL,596BC771-3258-43D9-8364-25A481519C16,12/07/2012
47118,8,05/07/2012,17/07/2012,12/07/2012,5,1,SO47118,NULL,10-4030-028541,28541,NULL,7,19100,19100,1,1235206Vi60350,NULL,2049.0982,163.9279,51.2275,NULL,A414DDD1-A530-416A-963D-586B4B3648D7,12/07/2012
47119,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47119,NULL,10-4030-016275,16275,NULL,10,17894,17894,1,130901Vi42591,4797,2443.35,195.468,61.0838,NULL,E8B21848-B2F1-421F-BD17-00A0690C1D14,13/07/2012
47120,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47120,NULL,10-4030-014006,14006,NULL,4,20809,20809,1,1131948Vi12701,NULL,1000.4375,80.035,25.0109,NULL,D517CB30-06BC-4395-B49F-2C8AA11D2DFA,13/07/2012
47121,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47121,NULL,10-4030-028832,28832,NULL,6,28052,28052,1,632038Vi33976,NULL,2181.5625,174.525,54.5391,NULL,30033F33-F02B-4DCF-A025-4CAEB01C8356,13/07/2012
47122,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47122,NULL,10-4030-013362,13362,NULL,4,29110,29110,1,1032140Vi44256,NULL,2181.5625,174.525,54.5391,NULL,42BD8BC2-E8A3-4B9E-AAE4-B8C41C905CF9,13/07/2012
47123,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47123,NULL,10-4030-025408,25408,NULL,6,26491,26491,1,132144Vi50003,4794,2181.5625,174.525,54.5391,NULL,82B2C38E-89E3-41C2-847F-A188F27045C2,13/07/2012
47124,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47124,NULL,10-4030-013384,13384,NULL,1,25922,25922,1,1232152Vi51098,NULL,2181.5625,174.525,54.5391,NULL,F81DD850-4910-4DA5-BA15-1D61F40E526E,13/07/2012
47125,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47125,NULL,10-4030-013325,13325,NULL,4,13683,13683,1,933076Vi22712,NULL,2181.5625,174.525,54.5391,NULL,B95A90BD-FD50-49A0-91D0-22B3FDBCBF7C,13/07/2012
47126,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47126,NULL,10-4030-013326,13326,NULL,4,25103,25103,1,233079Vi90660,NULL,2181.5625,174.525,54.5391,NULL,4B51DDD8-065D-4D13-8581-74A910D0B499,13/07/2012
47127,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47127,NULL,10-4030-021258,21258,NULL,9,11840,11840,1,134050Vi94388,4792,2181.5625,174.525,54.5391,NULL,D0E5EAA7-C9B7-4FB1-B3ED-5D59351AF7E3,13/07/2012
47128,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47128,NULL,10-4030-021556,21556,NULL,9,25661,25661,1,835020Vi48335,4792,2443.35,195.468,61.0838,NULL,26313139-263D-4F27-A208-715268891A20,13/07/2012
47129,8,06/07/2012,18/07/2012,13/07/2012,5,1,SO47129,NULL,10-4030-012677,12677,NULL,9,12244,12244,1,1235076Vi3167,4792,2071.4196,165.7136,51.7855,NULL,AD86136C-78B7-4849-8426-D8796B3CD103,13/07/2012
47130,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47130,NULL,10-4030-016406,16406,NULL,10,22016,22016,1,532554Vi45241,4808,2181.5625,174.525,54.5391,NULL,FF999891-BCEA-416B-AF41-374330032453,14/07/2012
47131,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47131,NULL,10-4030-013243,13243,NULL,1,20593,20593,1,1133050Vi36850,NULL,2181.5625,174.525,54.5391,NULL,4FDC4C22-2CC2-401C-AEB6-D49FEEC12F85,14/07/2012
47132,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47132,NULL,10-4030-013283,13283,NULL,1,22046,22046,1,233062Vi52798,NULL,2181.5625,174.525,54.5391,NULL,C8EA0358-2519-4752-B1D9-D97D6489C532,14/07/2012
47133,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47133,NULL,10-4030-013357,13357,NULL,4,22681,22681,1,533088Vi79988,NULL,2181.5625,174.525,54.5391,NULL,2F205855-7909-4971-B941-2EA8C4407D6B,14/07/2012
47134,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47134,NULL,10-4030-026296,26296,NULL,1,28763,28763,1,1233406Vi92980,NULL,2071.4196,165.7136,51.7855,NULL,A2FF8B91-CE9D-4941-804A-B58EDBD13EBB,14/07/2012
47135,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47135,NULL,10-4030-027027,27027,NULL,6,20163,20163,1,133670Vi18737,4805,782.99,62.6392,19.5748,NULL,4D7ADE7B-A270-4D67-B1A3-BCDA82ACC87E,14/07/2012
47136,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47136,NULL,10-4030-021389,21389,NULL,9,11474,11474,1,734058Vi27322,4803,2181.5625,174.525,54.5391,NULL,EF697DA5-11A7-4E27-BEC5-48B3DE00FA4D,14/07/2012
47137,8,07/07/2012,19/07/2012,14/07/2012,5,1,SO47137,NULL,10-4030-013348,13348,NULL,4,26018,26018,1,1135626Vi77289,NULL,2181.5625,174.525,54.5391,NULL,C9D51BFB-DF20-4843-94A8-E9419C44021E,14/07/2012
47138,8,08/07/2012,20/07/2012,15/07/2012,5,1,SO47138,NULL,10-4030-016308,16308,NULL,10,17749,17749,1,131710Vi23649,4819,2181.5625,174.525,54.5391,NULL,B9B79011-19F6-4C60-A6F2-79AA0207496C,15/07/2012
47139,8,08/07/2012,20/07/2012,15/07/2012,5,1,SO47139,NULL,10-4030-013238,13238,NULL,4,27319,27319,1,1033049Vi21644,NULL,2181.5625,174.525,54.5391,NULL,0020CBE6-D5A8-4BA1-BBDB-DCB6C2102E9F,15/07/2012
